order_id,transaction_id,product_name,category,sub_category,quantity_ordered,unit_price,total_sales,cost,order_date,purchase_address,address_city,sales_channel,customer_segment,region,payment_type,delivery_time_days,sales_rep,data_quality_flag
696,T696,Samsung Galaxy S21,Electronics,Phones,1,1570.0,1570.0,796.08,2023-01-29 04:16:00,"295 Street, Bangkok",Bangkok,In-Store,Consumer,Europe,Cash,3.0,Rep_C,
697,T697,Logitech Mouse,Electronics,Accessories,3,959.0,2877.0,1764.81,2023-10-15 09:31:00,"385 Street, São Paulo",São Paulo,Wholesale,Consumer,South America,Card,2.0,Rep_C,
698,T698,AirPods Pro,Electronics,Accessories,4,140.0,560.0,382.89,2023-02-18 00:08:00,"979 Street, Cairo",Cairo,In-Store,Corporate,Europe,Card,8.0,Rep_A,
699,T699,Logitech Mouse,Electronics,Accessories,1,154.0,154.0,90.45,2023-12-28 10:38:00,"723 Street, Bangkok",Bangkok,Online,Corporate,Africa,Card,7.0,Rep_C,
700,T700,iPhone 13,Electronics,Phones,1,420.0,420.0,349.03,2023-06-14 16:25:00,"328 Street, Nairobi",Nairobi,In-Store,Consumer,Europe,Transfer,,Rep_C,
701,T701,Samsung Galaxy S21,Electronics,Phones,4,749.0,2996.0,2616.65,2023-05-12 04:03:00,"973 Street, Jakarta",Jakarta,Online,Consumer,Africa,Card,,Rep_C,
702,T702,MacBook Air,Electronics,Laptops,2,1249.0,2498.0,1362.15,2023-01-28 02:56:00,"394 Street, Bangkok",Bangkok,Wholesale,Corporate,Europe,Card,5.0,Rep_B,
703,T703,Logitech Mouse,Electronics,Accessories,3,490.0,1470.0,802.14,2023-11-16 08:22:00,"919 Street, Lagos",Lagos,Online,Consumer,Africa,Transfer,9.0,Rep_A,
704,T704,27in 4K Gaming Monitor,Electronics,Monitors,2,1264.0,2528.0,1327.9,2023-08-13 18:59:00,"287 Street, Nairobi",Nairobi,In-Store,Small Business,Asia,Transfer,4.0,Rep_D,
705,T705,AirPods Pro,Electronics,Accessories,2,1621.0,3242.0,2749.25,2023-07-27 21:11:00,"104 Street, São Paulo",São Paulo,Wholesale,Corporate,Europe,Card,5.0,Rep_D,
706,T706,Logitech Mouse,Electronics,Accessories,2,1595.0,3190.0,2048.0,2023-10-22 20:00:00,"188 Street, Mumbai",Mumbai,In-Store,Corporate,Asia,Card,7.0,Rep_C,
707,T707,Logitech Mouse,Electronics,Accessories,4,159.0,636.0,458.06,2023-11-13 09:53:00,"333 Street, Lagos",Lagos,Online,Small Business,Asia,Card,1.0,Rep_A,
708,T708,iPhone 13,Electronics,Phones,5,668.0,3340.0,1801.84,2023-05-19 09:31:00,"123 Street, Cairo",Cairo,Wholesale,Small Business,Europe,Transfer,1.0,Rep_C,
709,T709,iPhone 13,Electronics,Phones,2,569.0,1138.0,713.06,2023-07-16 05:29:00,"971 Street, Cairo",Cairo,Online,Corporate,Asia,Cash,9.0,Rep_C,
710,T710,AirPods Pro,Electronics,Accessories,1,1205.0,1205.0,1053.53,2023-09-22 21:22:00,"802 Street, Mumbai",Mumbai,In-Store,Consumer,South America,Cash,6.0,Rep_C,
711,T711,27in 4K Gaming Monitor,Electronics,Monitors,2,399.0,798.0,467.16,2023-07-23 00:52:00,"306 Street, Mumbai",Mumbai,In-Store,Small Business,South America,Card,,Rep_C,
712,T712,MacBook Air,Electronics,Laptops,2,1631.0,3262.0,2140.25,2023-06-15 10:52:00,"916 Street, São Paulo",São Paulo,In-Store,Corporate,South America,Transfer,9.0,Rep_B,
713,T713,Logitech Mouse,Electronics,Accessories,2,1227.0,2454.0,1551.9,2023-06-08 09:54:00,"445 Street, Lagos",Lagos,Online,Corporate,Europe,Transfer,4.0,Rep_A,
714,T714,Samsung Galaxy S21,Electronics,Phones,1,324.0,324.0,164.51,2023-11-15 10:15:00,"104 Street, Jakarta",Jakarta,In-Store,Small Business,Europe,Card,7.0,Rep_D,
715,T715,27in 4K Gaming Monitor,Electronics,Monitors,1,580.0,580.0,344.27,2023-01-23 14:12:00,"706 Street, Nairobi",Nairobi,Online,Small Business,Europe,Transfer,3.0,Rep_B,
716,T716,27in 4K Gaming Monitor,Electronics,Monitors,5,465.0,2325.0,1958.51,2023-10-24 15:01:00,"950 Street, Mumbai",Mumbai,Online,Consumer,Africa,Cash,5.0,Rep_D,
717,T717,MacBook Air,Electronics,Laptops,1,379.0,379.0,260.07,2023-05-18 14:10:00,"396 Street, Lagos",Lagos,In-Store,Corporate,Africa,Card,3.0,Rep_D,
718,T718,Samsung Galaxy S21,Electronics,Phones,5,1754.0,8770.0,7647.46,2023-08-27 13:33:00,"31 Street, Jakarta",Jakarta,Online,Small Business,Asia,Transfer,2.0,Rep_A,
719,T719,iPhone 13,Electronics,Phones,5,68.0,340.0,255.53,2023-01-03 02:43:00,"465 Street, Jakarta",Jakarta,Online,Consumer,Asia,Card,3.0,Rep_B,
720,T720,Samsung Galaxy S21,Electronics,Phones,5,1750.0,8750.0,7619.51,2023-02-22 14:45:00,"648 Street, São Paulo",São Paulo,Wholesale,Consumer,South America,Transfer,8.0,Rep_D,
722,T722,Logitech Mouse,Electronics,Accessories,2,1687.0,3374.0,2377.44,2023-11-10 18:23:00,"77 Street, Bangkok",Bangkok,Online,Consumer,Europe,Card,,Rep_B,
723,T723,MacBook Air,Electronics,Laptops,2,1851.0,3702.0,2303.6,2023-07-20 00:13:00,"84 Street, Bangkok",Bangkok,Wholesale,Small Business,Europe,Transfer,,Rep_A,
724,T724,AirPods Pro,Electronics,Accessories,5,1007.0,5035.0,2558.03,2023-07-28 10:07:00,"637 Street, Bangkok",Bangkok,In-Store,Corporate,Asia,Transfer,5.0,Rep_C,
725,T725,Logitech Mouse,Electronics,Accessories,3,610.0,1830.0,1207.59,2023-11-28 14:17:00,"510 Street, Lagos",Lagos,Online,Consumer,South America,Transfer,1.0,Rep_C,
726,T726,Dell XPS 13,Electronics,Laptops,4,795.0,3180.0,1667.19,2023-09-06 21:43:00,"735 Street, Nairobi",Nairobi,In-Store,Small Business,South America,Card,4.0,Rep_A,
727,T727,27in 4K Gaming Monitor,Electronics,Monitors,1,1924.0,1924.0,1374.97,2023-11-24 13:08:00,"343 Street, São Paulo",São Paulo,In-Store,Consumer,Asia,Cash,9.0,Rep_A,
728,T728,Samsung Galaxy S21,Electronics,Phones,5,677.0,3385.0,2164.72,2023-05-11 05:53:00,"722 Street, Cairo",Cairo,Online,Small Business,Africa,Cash,2.0,Rep_B,
729,T729,iPhone 13,Electronics,Phones,1,1560.0,1560.0,804.21,2023-10-10 10:48:00,"83 Street, Nairobi",Nairobi,In-Store,Corporate,South America,Card,3.0,Rep_C,
730,T730,Samsung Galaxy S21,Electronics,Phones,4,1231.0,4924.0,2955.35,2023-05-02 08:38:00,"23 Street, São Paulo",São Paulo,In-Store,Consumer,South America,Card,5.0,Rep_C,
731,T731,Samsung Galaxy S21,Electronics,Phones,5,973.0,4865.0,4172.58,2023-07-28 05:35:00,"191 Street, Cairo",Cairo,Wholesale,Corporate,Africa,Card,8.0,Rep_B,
732,T732,iPhone 13,Electronics,Phones,3,1373.0,4119.0,2691.32,2023-08-31 08:09:00,"365 Street, Cairo",Cairo,Wholesale,Small Business,Africa,Cash,2.0,Rep_C,
733,T733,Dell XPS 13,Electronics,Laptops,5,1648.0,8240.0,6703.97,2023-10-08 10:08:00,"702 Street, Nairobi",Nairobi,Wholesale,Corporate,Asia,Transfer,,Rep_C,
734,T734,Logitech Mouse,Electronics,Accessories,1,1087.0,1087.0,755.28,2023-11-24 04:04:00,"147 Street, Mumbai",Mumbai,Wholesale,Small Business,Africa,Transfer,6.0,Rep_D,
735,T735,Samsung Galaxy S21,Electronics,Phones,1,1459.0,1459.0,1254.51,2023-07-05 15:14:00,"172 Street, Jakarta",Jakarta,Wholesale,Small Business,Africa,Card,8.0,Rep_B,
736,T736,27in 4K Gaming Monitor,Electronics,Monitors,3,121.0,363.0,203.98,2023-12-21 22:48:00,"535 Street, Mumbai",Mumbai,In-Store,Small Business,South America,Cash,5.0,Rep_A,
737,T737,iPhone 13,Electronics,Phones,1,373.0,373.0,281.6,2023-12-12 16:38:00,"672 Street, São Paulo",São Paulo,Online,Corporate,Africa,Transfer,2.0,Rep_A,
738,T738,AirPods Pro,Electronics,Accessories,5,649.0,3245.0,1989.83,2023-09-23 08:26:00,"52 Street, Nairobi",Nairobi,In-Store,Corporate,Europe,Card,1.0,Rep_C,
739,T739,AirPods Pro,Electronics,Accessories,4,1723.0,6892.0,5749.5,2023-07-29 14:37:00,"582 Street, Bangkok",Bangkok,Wholesale,Consumer,South America,Card,,Rep_C,
740,T740,Logitech Mouse,Electronics,Accessories,4,1448.0,5792.0,3502.24,2023-01-31 06:57:00,"522 Street, São Paulo",São Paulo,In-Store,Corporate,Asia,Card,7.0,Rep_C,
741,T741,iPhone 13,Electronics,Phones,5,680.0,3400.0,2636.23,2023-08-01 19:36:00,"836 Street, Bangkok",Bangkok,Wholesale,Consumer,Asia,Transfer,7.0,Rep_B,
742,T742,27in 4K Gaming Monitor,Electronics,Monitors,4,1864.0,7456.0,4093.29,2023-10-27 21:23:00,"218 Street, São Paulo",São Paulo,In-Store,Corporate,Asia,Card,6.0,Rep_B,
743,T743,Logitech Mouse,Electronics,Accessories,2,924.0,1848.0,1597.85,2023-03-13 05:29:00,"288 Street, São Paulo",São Paulo,Wholesale,Small Business,Europe,Card,,Rep_C,
744,T744,AirPods Pro,Electronics,Accessories,5,1850.0,9250.0,7349.14,2023-07-05 02:34:00,"832 Street, Cairo",Cairo,Online,Consumer,Asia,Card,2.0,Rep_B,
745,T745,Samsung Galaxy S21,Electronics,Phones,3,1856.0,5568.0,3271.89,2023-12-31 20:32:00,"83 Street, Lagos",Lagos,Online,Consumer,Europe,Cash,5.0,Rep_A,
746,T746,27in 4K Gaming Monitor,Electronics,Monitors,3,156.0,468.0,370.83,2023-03-14 04:19:00,"538 Street, São Paulo",São Paulo,In-Store,Corporate,Africa,Card,7.0,Rep_B,
747,T747,MacBook Air,Electronics,Laptops,3,1382.0,4146.0,2832.97,2023-12-14 23:12:00,"51 Street, São Paulo",São Paulo,Wholesale,Corporate,Europe,Cash,3.0,Rep_A,
748,T748,iPhone 13,Electronics,Phones,5,1229.0,6145.0,4193.59,2023-12-22 09:28:00,"44 Street, Lagos",Lagos,In-Store,Corporate,Europe,Transfer,4.0,Rep_A,
749,T749,iPhone 13,Electronics,Phones,3,1184.0,3552.0,1981.92,2023-07-17 07:34:00,"146 Street, Cairo",Cairo,Wholesale,Small Business,Africa,Cash,7.0,Rep_B,
750,T750,27in 4K Gaming Monitor,Electronics,Monitors,4,858.0,3432.0,2355.05,2023-02-07 17:18:00,"986 Street, Bangkok",Bangkok,Wholesale,Consumer,Asia,Transfer,6.0,Rep_C,
751,T751,Logitech Mouse,Electronics,Accessories,1,1412.0,1412.0,848.76,2023-07-18 18:30:00,"743 Street, Jakarta",Jakarta,Wholesale,Small Business,South America,Cash,9.0,Rep_D,
752,T752,iPhone 13,Electronics,Phones,5,345.0,1725.0,1401.83,2023-10-10 10:04:00,"244 Street, Lagos",Lagos,In-Store,Corporate,Europe,Cash,,Rep_D,
753,T753,MacBook Air,Electronics,Laptops,5,956.0,4780.0,4240.76,2023-12-14 23:28:00,"772 Street, Mumbai",Mumbai,Wholesale,Small Business,Africa,Card,8.0,Rep_C,
754,T754,MacBook Air,Electronics,Laptops,1,1934.0,1934.0,1187.23,2023-07-06 02:53:00,"442 Street, São Paulo",São Paulo,In-Store,Corporate,Africa,Card,2.0,Rep_D,
755,T755,Logitech Mouse,Electronics,Accessories,4,675.0,2700.0,2241.49,2023-08-10 06:14:00,"888 Street, Nairobi",Nairobi,In-Store,Corporate,Asia,Card,9.0,Rep_A,
756,T756,AirPods Pro,Electronics,Accessories,2,1951.0,3902.0,2451.49,2023-03-03 16:35:00,"730 Street, Bangkok",Bangkok,Online,Small Business,Asia,Card,9.0,Rep_D,
757,T757,Logitech Mouse,Electronics,Accessories,1,679.0,679.0,428.25,2023-10-14 21:36:00,"882 Street, Nairobi",Nairobi,In-Store,Consumer,Europe,Cash,5.0,Rep_A,
759,T759,Samsung Galaxy S21,Electronics,Phones,5,1644.0,8220.0,5844.41,2023-10-24 16:47:00,"431 Street, Cairo",Cairo,Wholesale,Small Business,South America,Cash,5.0,Rep_B,
760,T760,Dell XPS 13,Electronics,Laptops,1,1522.0,1522.0,858.84,2023-08-22 02:48:00,"413 Street, Jakarta",Jakarta,Online,Corporate,South America,Cash,9.0,Rep_C,
761,T761,iPhone 13,Electronics,Phones,4,1439.0,5756.0,4921.96,2023-11-28 19:49:00,"57 Street, Cairo",Cairo,Online,Small Business,Africa,Card,1.0,Rep_C,
762,T762,Logitech Mouse,Electronics,Accessories,2,1344.0,2688.0,1627.87,2023-05-28 05:23:00,"374 Street, Lagos",Lagos,Wholesale,Consumer,Europe,Cash,2.0,Rep_A,
763,T763,Samsung Galaxy S21,Electronics,Phones,1,1799.0,1799.0,1336.8,2023-03-02 14:29:00,"214 Street, Lagos",Lagos,In-Store,Corporate,Asia,Cash,9.0,Rep_B,
764,T764,AirPods Pro,Electronics,Accessories,3,1254.0,3762.0,3374.92,2023-03-21 06:03:00,"759 Street, Bangkok",Bangkok,Wholesale,Small Business,Asia,Cash,4.0,Rep_D,
765,T765,Samsung Galaxy S21,Electronics,Phones,1,542.0,542.0,297.65,2023-04-27 10:47:00,"549 Street, Lagos",Lagos,Wholesale,Small Business,South America,Transfer,3.0,Rep_A,
766,T766,Samsung Galaxy S21,Electronics,Phones,5,971.0,4855.0,3745.71,2023-03-22 12:25:00,"570 Street, Lagos",Lagos,Online,Small Business,South America,Card,1.0,Rep_A,
767,T767,MacBook Air,Electronics,Laptops,3,1494.0,4482.0,3552.76,2023-03-26 08:12:00,"464 Street, Mumbai",Mumbai,Online,Corporate,Africa,Card,2.0,Rep_D,
768,T768,27in 4K Gaming Monitor,Electronics,Monitors,3,687.0,2061.0,1130.22,2023-07-14 19:12:00,"905 Street, Jakarta",Jakarta,In-Store,Corporate,Africa,Card,6.0,Rep_C,
769,T769,27in 4K Gaming Monitor,Electronics,Monitors,2,622.0,1244.0,964.07,2023-07-22 00:13:00,"417 Street, Bangkok",Bangkok,Online,Small Business,Europe,Card,7.0,Rep_B,
770,T770,Logitech Mouse,Electronics,Accessories,5,737.0,3685.0,2633.42,2023-04-17 15:18:00,"474 Street, Mumbai",Mumbai,In-Store,Corporate,Africa,Cash,1.0,Rep_D,
771,T771,AirPods Pro,Electronics,Accessories,1,656.0,656.0,451.08,2023-09-11 04:42:00,"164 Street, Lagos",Lagos,Online,Consumer,Europe,Cash,8.0,Rep_D,
772,T772,Logitech Mouse,Electronics,Accessories,1,984.0,984.0,667.82,2023-09-14 20:18:00,"338 Street, Jakarta",Jakarta,Wholesale,Consumer,Europe,Transfer,3.0,Rep_D,
773,T773,27in 4K Gaming Monitor,Electronics,Monitors,4,721.0,2884.0,1668.38,2023-11-21 03:57:00,"628 Street, Cairo",Cairo,Online,Small Business,Africa,Transfer,4.0,Rep_D,
774,T774,MacBook Air,Electronics,Laptops,4,635.0,2540.0,1946.44,2023-10-01 00:34:00,"186 Street, Mumbai",Mumbai,Online,Small Business,Africa,Card,1.0,Rep_A,
775,T775,iPhone 13,Electronics,Phones,5,516.0,2580.0,1578.55,2023-07-08 03:48:00,"731 Street, Jakarta",Jakarta,Wholesale,Consumer,Africa,Transfer,3.0,Rep_A,
776,T776,iPhone 13,Electronics,Phones,1,712.0,712.0,593.4,2023-08-11 20:25:00,"227 Street, Nairobi",Nairobi,In-Store,Consumer,Asia,Transfer,9.0,Rep_C,
777,T777,iPhone 13,Electronics,Phones,4,500.0,2000.0,1180.17,2023-05-27 13:48:00,"881 Street, Lagos",Lagos,In-Store,Small Business,Europe,Cash,1.0,Rep_C,
778,T778,Dell XPS 13,Electronics,Laptops,1,1469.0,1469.0,1095.39,2023-06-10 04:05:00,"31 Street, Mumbai",Mumbai,Online,Consumer,Europe,Transfer,1.0,Rep_D,
780,T780,Dell XPS 13,Electronics,Laptops,5,786.0,3930.0,3243.27,2023-04-30 02:59:00,"703 Street, São Paulo",São Paulo,Wholesale,Small Business,South America,Card,7.0,Rep_B,
781,T781,MacBook Air,Electronics,Laptops,2,1681.0,3362.0,1778.6,2023-04-23 07:14:00,"930 Street, Nairobi",Nairobi,Wholesale,Consumer,Asia,Card,9.0,Rep_B,
782,T782,iPhone 13,Electronics,Phones,2,683.0,1366.0,909.75,2023-02-23 00:32:00,"528 Street, Bangkok",Bangkok,Wholesale,Corporate,Africa,Transfer,7.0,Rep_B,
783,T783,MacBook Air,Electronics,Laptops,2,1160.0,2320.0,1473.4,2023-02-11 11:00:00,"643 Street, Mumbai",Mumbai,Online,Consumer,Africa,Transfer,9.0,Rep_C,
784,T784,MacBook Air,Electronics,Laptops,2,895.0,1790.0,1412.95,2023-08-30 23:08:00,"711 Street, Bangkok",Bangkok,Wholesale,Corporate,South America,Transfer,5.0,Rep_D,
785,T785,Samsung Galaxy S21,Electronics,Phones,3,466.0,1398.0,1091.16,2023-06-16 19:07:00,"521 Street, São Paulo",São Paulo,In-Store,Corporate,Asia,Cash,1.0,Rep_C,
786,T786,MacBook Air,Electronics,Laptops,4,1563.0,6252.0,5530.11,2023-01-17 05:03:00,"387 Street, Cairo",Cairo,Online,Consumer,South America,Cash,2.0,Rep_A,
787,T787,Samsung Galaxy S21,Electronics,Phones,4,313.0,1252.0,753.82,2023-05-01 00:26:00,"854 Street, Lagos",Lagos,In-Store,Small Business,Africa,Cash,8.0,Rep_B,
788,T788,Samsung Galaxy S21,Electronics,Phones,5,632.0,3160.0,2212.39,2023-09-25 10:23:00,"569 Street, Cairo",Cairo,In-Store,Small Business,Europe,Cash,6.0,Rep_A,
789,T789,Dell XPS 13,Electronics,Laptops,4,1029.0,4116.0,3221.54,2023-03-21 03:26:00,"427 Street, São Paulo",São Paulo,In-Store,Consumer,Africa,Transfer,4.0,Rep_A,
790,T790,27in 4K Gaming Monitor,Electronics,Monitors,3,710.0,2130.0,1640.95,2023-10-10 16:43:00,"8 Street, Jakarta",Jakarta,Online,Consumer,Europe,Transfer,1.0,Rep_B,
791,T791,MacBook Air,Electronics,Laptops,1,566.0,566.0,485.57,2023-12-04 00:18:00,"136 Street, Mumbai",Mumbai,Wholesale,Corporate,South America,Card,,Rep_A,
792,T792,Dell XPS 13,Electronics,Laptops,5,1768.0,8840.0,5044.75,2023-04-05 00:46:00,"953 Street, Bangkok",Bangkok,Wholesale,Small Business,Europe,Transfer,6.0,Rep_C,
793,T793,MacBook Air,Electronics,Laptops,3,486.0,1458.0,1255.0,2023-02-07 21:58:00,"541 Street, Bangkok",Bangkok,In-Store,Consumer,Asia,Card,1.0,Rep_C,
794,T794,MacBook Air,Electronics,Laptops,3,394.0,1182.0,910.8,2023-09-25 08:02:00,"377 Street, Lagos",Lagos,Online,Small Business,South America,Cash,8.0,Rep_B,
795,T795,AirPods Pro,Electronics,Accessories,1,771.0,771.0,617.01,2023-04-10 12:16:00,"558 Street, Jakarta",Jakarta,Wholesale,Consumer,Africa,Card,3.0,Rep_B,
796,T796,AirPods Pro,Electronics,Accessories,2,286.0,572.0,413.44,2023-05-18 12:15:00,"695 Street, Nairobi",Nairobi,In-Store,Consumer,South America,Transfer,6.0,Rep_B,
797,T797,Dell XPS 13,Electronics,Laptops,4,610.0,2440.0,1797.6,2023-06-27 20:58:00,"845 Street, Nairobi",Nairobi,In-Store,Small Business,South America,Card,1.0,Rep_C,
798,T798,AirPods Pro,Electronics,Accessories,4,1446.0,5784.0,3995.57,2023-09-11 06:22:00,"581 Street, Jakarta",Jakarta,Wholesale,Small Business,Europe,Card,9.0,Rep_B,
799,T799,Samsung Galaxy S21,Electronics,Phones,3,1281.0,3843.0,3206.27,2023-10-20 14:12:00,"47 Street, Lagos",Lagos,Online,Consumer,Asia,Transfer,2.0,Rep_D,
800,T800,Samsung Galaxy S21,Electronics,Phones,2,1595.0,3190.0,2825.95,2023-03-18 00:22:00,"579 Street, Lagos",Lagos,In-Store,Small Business,Asia,Transfer,3.0,Rep_D,
801,T801,MacBook Air,Electronics,Laptops,3,1934.0,5802.0,3532.92,2023-11-12 05:39:00,"330 Street, Lagos",Lagos,Online,Consumer,South America,Transfer,3.0,Rep_C,
802,T802,iPhone 13,Electronics,Phones,3,192.0,576.0,394.43,2023-12-31 15:35:00,"77 Street, São Paulo",São Paulo,Online,Consumer,South America,Transfer,5.0,Rep_B,
804,T804,Samsung Galaxy S21,Electronics,Phones,5,1352.0,6760.0,5873.92,2023-12-31 12:50:00,"19 Street, Jakarta",Jakarta,In-Store,Consumer,Europe,Cash,6.0,Rep_C,
805,T805,Samsung Galaxy S21,Electronics,Phones,2,601.0,1202.0,803.68,2023-07-28 22:50:00,"776 Street, Jakarta",Jakarta,Online,Corporate,Europe,Transfer,8.0,Rep_D,
806,T806,AirPods Pro,Electronics,Accessories,2,385.0,770.0,558.67,2023-03-31 18:27:00,"24 Street, Jakarta",Jakarta,Online,Small Business,Africa,Cash,5.0,Rep_C,
807,T807,AirPods Pro,Electronics,Accessories,3,849.0,2547.0,1726.62,2023-07-08 01:41:00,"249 Street, Lagos",Lagos,Wholesale,Small Business,Europe,Transfer,4.0,Rep_B,
808,T808,iPhone 13,Electronics,Phones,4,1879.0,7516.0,6007.92,2023-12-11 17:05:00,"592 Street, Jakarta",Jakarta,In-Store,Corporate,Europe,Transfer,8.0,Rep_B,
809,T809,iPhone 13,Electronics,Phones,3,237.0,711.0,634.95,2023-10-15 21:54:00,"781 Street, Nairobi",Nairobi,In-Store,Consumer,Asia,Cash,6.0,Rep_D,
810,T810,AirPods Pro,Electronics,Accessories,1,846.0,846.0,536.1,2023-07-21 18:36:00,"675 Street, Mumbai",Mumbai,Online,Corporate,Africa,Card,2.0,Rep_A,
811,T811,MacBook Air,Electronics,Laptops,4,330.0,1320.0,811.44,2023-01-07 13:22:00,"86 Street, Lagos",Lagos,Online,Corporate,Asia,Cash,5.0,Rep_A,
812,T812,AirPods Pro,Electronics,Accessories,3,1454.0,4362.0,2929.32,2023-01-03 19:40:00,"70 Street, Nairobi",Nairobi,Online,Small Business,Europe,Cash,9.0,Rep_A,
813,T813,27in 4K Gaming Monitor,Electronics,Monitors,1,1217.0,1217.0,829.44,2023-08-22 12:46:00,"869 Street, São Paulo",São Paulo,In-Store,Corporate,Asia,Card,2.0,Rep_D,
814,T814,MacBook Air,Electronics,Laptops,3,971.0,2913.0,1522.35,2023-11-12 17:32:00,"31 Street, Bangkok",Bangkok,Wholesale,Corporate,Asia,Cash,2.0,Rep_D,
815,T815,Logitech Mouse,Electronics,Accessories,5,1308.0,6540.0,4197.17,2023-08-14 06:06:00,"245 Street, São Paulo",São Paulo,In-Store,Corporate,Africa,Card,3.0,Rep_A,
816,T816,Logitech Mouse,Electronics,Accessories,4,1194.0,4776.0,3162.12,2023-03-25 17:30:00,"166 Street, Jakarta",Jakarta,In-Store,Small Business,Asia,Card,1.0,Rep_B,
817,T817,MacBook Air,Electronics,Laptops,1,431.0,431.0,313.48,2023-09-07 12:34:00,"952 Street, Bangkok",Bangkok,In-Store,Corporate,Europe,Cash,3.0,Rep_A,
818,T818,Logitech Mouse,Electronics,Accessories,2,440.0,880.0,481.66,2023-10-25 08:06:00,"296 Street, Nairobi",Nairobi,Online,Consumer,Europe,Transfer,5.0,Rep_C,
819,T819,Dell XPS 13,Electronics,Laptops,5,1305.0,6525.0,3775.86,2023-08-11 15:41:00,"428 Street, Jakarta",Jakarta,Online,Consumer,Africa,Transfer,2.0,Rep_D,
820,T820,27in 4K Gaming Monitor,Electronics,Monitors,1,184.0,184.0,149.15,2023-05-15 08:39:00,"706 Street, Lagos",Lagos,Wholesale,Small Business,Europe,Cash,2.0,Rep_B,
821,T821,AirPods Pro,Electronics,Accessories,4,293.0,1172.0,936.04,2023-01-17 23:27:00,"205 Street, Nairobi",Nairobi,Online,Corporate,Asia,Transfer,2.0,Rep_C,
822,T822,AirPods Pro,Electronics,Accessories,1,1996.0,1996.0,1350.52,2023-02-04 06:37:00,"911 Street, Cairo",Cairo,Wholesale,Corporate,Asia,Card,3.0,Rep_D,
823,T823,Samsung Galaxy S21,Electronics,Phones,3,1412.0,4236.0,3478.83,2023-07-12 18:28:00,"409 Street, Nairobi",Nairobi,Wholesale,Small Business,Europe,Cash,8.0,Rep_C,
825,T825,Samsung Galaxy S21,Electronics,Phones,4,1424.0,5696.0,3029.33,2023-02-20 16:35:00,"882 Street, Lagos",Lagos,Online,Consumer,Africa,Cash,8.0,Rep_C,
826,T826,AirPods Pro,Electronics,Accessories,4,758.0,3032.0,2701.42,2023-03-20 05:32:00,"127 Street, Nairobi",Nairobi,In-Store,Consumer,Asia,Card,6.0,Rep_B,
827,T827,Samsung Galaxy S21,Electronics,Phones,2,1767.0,3534.0,1998.72,2023-08-24 12:29:00,"970 Street, Bangkok",Bangkok,Wholesale,Corporate,Africa,Transfer,2.0,Rep_A,
828,T828,MacBook Air,Electronics,Laptops,2,1536.0,3072.0,2500.27,2023-12-24 15:01:00,"839 Street, Nairobi",Nairobi,Online,Consumer,South America,Transfer,7.0,Rep_B,
829,T829,Samsung Galaxy S21,Electronics,Phones,4,1496.0,5984.0,4424.11,2023-05-13 22:28:00,"541 Street, Lagos",Lagos,Online,Small Business,South America,Card,5.0,Rep_A,
831,T831,MacBook Air,Electronics,Laptops,5,1044.0,5220.0,3068.78,2023-11-16 09:12:00,"675 Street, Nairobi",Nairobi,Online,Corporate,Europe,Cash,8.0,Rep_D,
832,T832,Dell XPS 13,Electronics,Laptops,1,975.0,975.0,594.36,2023-01-02 17:40:00,"899 Street, Lagos",Lagos,In-Store,Corporate,Africa,Card,4.0,Rep_A,
833,T833,Logitech Mouse,Electronics,Accessories,2,261.0,522.0,324.37,2023-05-19 16:25:00,"279 Street, Bangkok",Bangkok,Wholesale,Corporate,Asia,Transfer,4.0,Rep_C,
834,T834,AirPods Pro,Electronics,Accessories,3,691.0,2073.0,1408.12,2023-05-21 03:34:00,"128 Street, Jakarta",Jakarta,In-Store,Small Business,Asia,Transfer,2.0,Rep_A,
835,T835,Dell XPS 13,Electronics,Laptops,2,541.0,1082.0,756.48,2023-05-11 19:09:00,"308 Street, Mumbai",Mumbai,Online,Small Business,Asia,Cash,2.0,Rep_B,
836,T836,iPhone 13,Electronics,Phones,5,174.0,870.0,715.52,2023-12-30 17:50:00,"221 Street, Jakarta",Jakarta,Wholesale,Small Business,Asia,Cash,5.0,Rep_D,
837,T837,Logitech Mouse,Electronics,Accessories,2,905.0,1810.0,1155.84,2023-01-12 06:16:00,"762 Street, São Paulo",São Paulo,Wholesale,Corporate,South America,Transfer,,Rep_C,
